title_id,title,language,category,registration_year
T03012,The Tribune Live,Hindi,Newspaper,2000
T03013,The Tribune Monthly,Kannada,Journal,2001
T03014,The Tribune Report,Gujarati,Newspaper,2001
T03015,The Tribune Today,Urdu,Bulletin,2018
T03016,The Tribune Update,English,Journal,2003
T03017,The Tribune Weekly,Bengali,Newspaper,2002
T03018,The Vartha,Bengali,Digest,2000
T03019,The Vartha Bulletin,Hindi,Newspaper,2019
T03020,The Vartha Daily,Gujarati,Bulletin,2006
T03021,The Vartha Journal,Marathi,Digest,2011
T03022,The Vartha Live,English,Newspaper,2004
T03023,The Vartha Monthly,Bengali,Bulletin,2011
T03024,The Vartha Report,Tamil,Magazine,2016
T03025,The Vartha Today,Punjabi,Magazine,2016
T03026,The Vartha Update,Punjabi,Newspaper,2003
T03027,The Vartha Weekly,Punjabi,Newspaper,2016
T03028,The Vichar,Gujarati,Digest,2006
T03029,The Vichar Bulletin,Bengali,Magazine,2024
T03030,The Vichar Daily,Malayalam,Newspaper,2023
T03031,The Vichar Journal,Hindi,Magazine,2016
T03032,The Vichar Live,Kannada,Periodical,2022
T03033,The Vichar Monthly,Punjabi,Magazine,2014
T03034,The Vichar Report,Urdu,Newspaper,2005
T03035,The Vichar Today,Tamil,Journal,2013
T03036,The Vichar Update,Gujarati,Bulletin,2007
T03037,The Vichar Weekly,Telugu,Newspaper,2024
T03038,Times,Tamil,Newspaper,2014
T03039,Times Bulletin,Hindi,Bulletin,2004
T03040,Times Daily,Kannada,Periodical,2022
T03041,Times Journal,Bengali,Bulletin,2023
T03042,Times Live,English,Newspaper,2010
T03043,Times Monthly,Kannada,Newspaper,2012
T03044,Times Report,Bengali,Journal,2019
T03045,Times Today,Bengali,Digest,2014
T03046,Times Update,Gujarati,Bulletin,2013
T03047,Times Weekly,Bengali,Journal,2006
T03048,Times of India,Hindi,Journal,2021
T03049,Tribune,Tamil,Magazine,2000
T03050,Tribune Bulletin,Urdu,Journal,2021
T03051,Tribune Daily,Hindi,Journal,2014
T03052,Tribune Journal,Malayalam,Digest,2021
T03053,Tribune Live,Hindi,Newspaper,2004
T03054,Tribune Monthly,Telugu,Journal,2022
T03055,Tribune Report,Punjabi,Newspaper,2023
T03056,Tribune Today,Marathi,Newspaper,2011
T03057,Tribune Update,Gujarati,Periodical,2006
T03058,Tribune Weekly,Punjabi,Journal,2003
T03059,Vartha,Gujarati,Journal,2023
T03060,Vartha Bulletin,Kannada,Periodical,2024
T03061,Vartha Daily,Punjabi,Bulletin,2008
T03062,Vartha Journal,Urdu,Journal,2011
T03063,Vartha Live,Kannada,Digest,2019
T03064,Vartha Monthly,Telugu,Journal,2016
T03065,Vartha Report,Bengali,Magazine,2024
T03066,Vartha Today,Kannada,Newspaper,2003
T03067,Vartha Update,Bengali,Journal,2015
T03068,Vartha Weekly,Gujarati,Digest,2004
T03069,Vichar,English,Newspaper,2023
T03070,Vichar Bulletin,English,Newspaper,2015
T03071,Vichar Daily,Urdu,Newspaper,2005
T03072,Vichar Journal,Telugu,Bulletin,2021
T03073,Vichar Live,Tamil,Magazine,2009
T03074,Vichar Monthly,Punjabi,Bulletin,2003
T03075,Vichar Report,Hindi,Digest,2024
T03076,Vichar Today,Malayalam,Journal,2014
T03077,Vichar Update,Gujarati,Periodical,2021
T03078,Vichar Weekly,Kannada,Journal,2016
